,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,living_density
20939,419190.0,2,2.5,1590,1426,2.0,0.0,3,8,1590,0,2014,0.0,98029,1.115007012622721
5467,372500.0,5,3.0,2480,10090,1.0,0.0,3,7,1300,1180,2004,0.0,98178,0.24578790882061446
15815,499950.0,3,2.5,2580,23925,2.0,0.0,3,9,2580,0,2001,0.0,98023,0.10783699059561129
19702,495000.0,4,2.5,2980,12075,1.0,0.0,3,8,1910,1070,2007,0.0,98056,0.24679089026915113
5519,432500.0,3,2.5,1930,7120,1.0,0.0,4,7,1420,510,1961,0.0,98133,0.2710674157303371
13049,380000.0,3,1.0,1020,4800,1.0,0.0,3,7,1020,0,1944,0.0,98118,0.2125
15495,269500.0,2,1.0,800,1200,2.0,0.0,3,7,800,0,1999,0.0,98103,0.6666666666666666
9337,598000.0,4,2.5,2420,5118,1.5,0.0,5,7,1550,870,1926,0.0,98126,0.47284095349745997
11041,354000.0,6,3.5,3020,4500,2.0,0.0,3,7,3020,0,1941,1992.0,98178,0.6711111111111111
5970,509007.0,3,1.75,1800,7620,1.0,0.0,3,8,1350,450,1951,0.0,98177,0.23622047244094488
7324,340500.0,2,1.0,940,5413,1.0,0.0,3,7,940,0,1923,,98115,0.17365601330131167
10375,309950.0,1,1.0,1120,11800,1.5,0.0,3,7,1120,0,1950,0.0,98168,0.09491525423728814
5858,1730000.0,4,2.25,3470,8000,1.5,0.0,3,9,2360,1110,1906,,98122,0.43375
20291,665000.0,3,2.25,1590,929,2.0,0.0,3,9,1060,530,2014,,98122,1.7115177610333692
8318,577500.0,2,2.5,2330,3000,2.0,0.0,3,8,2330,0,1915,1994.0,98144,0.7766666666666666
1528,1250000.0,4,3.75,3830,41263,2.0,0.0,4,11,3830,0,1990,0.0,98077,0.09281923272665585
15699,593567.0,3,2.5,1770,3205,2.0,0.0,3,9,1770,0,2005,0.0,98052,0.5522620904836193
4909,455000.0,4,2.0,2380,4500,1.5,0.0,3,6,1470,910,1926,2014.0,98118,0.5288888888888889
10093,511000.0,2,1.0,1250,5413,1.0,0.0,4,7,1250,0,1923,0.0,98115,0.23092554960280806
14189,280000.0,3,2.5,1580,7000,2.0,0.0,3,8,1580,0,1992,0.0,98030,0.2257142857142857
14386,396000.0,3,2.25,1680,9766,2.0,0.0,3,7,1680,0,1989,,98019,0.17202539422486177
7649,960000.0,3,2.5,2010,6857,1.0,0.0,4,9,1450,560,1955,,98102,0.2931311068980604
13768,585000.0,6,3.0,3870,43787,2.0,0.0,3,8,2700,1170,1976,0.0,98077,0.08838239660173111
8801,604000.0,3,2.0,1560,2589,1.0,0.0,3,7,790,770,1923,,98103,0.6025492468134415
4743,680000.0,3,2.5,2060,2551,2.0,0.0,3,8,1900,160,2001,0.0,98005,0.8075264602116817
6739,247000.0,3,2.25,1580,7941,2.0,0.0,4,7,1580,0,1986,0.0,98023,0.1989673844603954
5660,516130.0,3,1.75,1510,8250,1.0,0.0,4,8,1510,0,1962,0.0,98008,0.18303030303030304
9657,1400000.0,4,2.25,3960,8640,2.0,0.0,3,9,2630,1330,1925,0.0,98112,0.4583333333333333
18774,510000.0,3,1.75,2060,58341,1.0,0.0,3,8,1100,960,1982,0.0,98070,0.03530964501808334
15128,289000.0,3,2.5,2110,8304,1.0,0.0,4,7,2110,0,1985,0.0,98030,0.25409441233140656
15033,274000.0,4,1.75,1940,7500,1.0,0.0,4,7,1720,220,1966,,98030,0.25866666666666666
19221,2720000.0,4,3.25,3990,18115,2.0,0.0,4,11,3990,0,1989,,98039,0.22025945349158157
16312,261350.0,3,1.75,1390,18200,1.0,0.0,4,7,1390,0,1962,0.0,98023,0.07637362637362638
16051,280000.0,4,3.0,2460,9606,1.0,0.0,3,8,2460,0,2012,0.0,98168,0.2560899437851343
20121,629000.0,3,2.5,2160,1912,2.0,0.0,3,9,1970,190,2014,0.0,98118,1.1297071129707112
17019,165000.0,3,1.0,970,7503,1.0,0.0,4,6,970,0,1967,0.0,98058,0.1292816206850593
7076,622500.0,5,2.75,3320,23760,2.0,0.0,4,8,2190,1130,1975,0.0,98072,0.13973063973063973
3239,491500.0,3,2.25,1560,12000,1.0,0.0,4,7,1110,450,1968,0.0,98034,0.13
9776,850000.0,4,2.25,2130,11843,2.0,0.0,4,9,2130,0,1972,0.0,98040,0.17985307776745757
13833,950000.0,3,2.5,3080,8448,2.0,0.0,3,9,3080,0,2000,0.0,98199,0.3645833333333333
2819,332000.0,2,1.0,1000,4776,1.0,0.0,4,6,1000,0,1942,0.0,98108,0.20938023450586266
18836,709050.0,4,3.5,2720,9000,2.0,0.0,3,8,2670,50,1997,0.0,98125,0.3022222222222222
17034,208000.0,3,1.0,1050,6240,1.0,0.0,5,5,1050,0,1948,0.0,98146,0.16826923076923078
19633,1260000.0,4,3.75,3490,9170,2.0,0.0,3,9,3490,0,2012,0.0,98004,0.38058887677208286
15485,509950.0,3,2.5,2210,70567,2.0,0.0,3,9,2210,0,1995,0.0,98014,0.031317754757889664
361,380000.0,5,2.5,2760,11340,2.0,0.0,4,9,2760,0,1978,0.0,98059,0.24338624338624337
17104,889000.0,4,3.5,3920,9555,2.0,0.0,3,9,3920,0,2004,0.0,98053,0.41025641025641024
8086,627000.0,3,2.0,2310,10525,2.0,0.0,5,7,2310,0,1965,0.0,98033,0.21947743467933492
9562,249000.0,3,1.0,1000,19204,1.0,0.0,3,7,1000,0,1968,,98042,0.05207248489897938
10509,389100.0,2,1.0,840,5400,1.0,0.0,4,7,840,0,1948,0.0,98118,0.15555555555555556
13413,1100000.0,3,2.0,2390,6888,2.0,0.0,5,8,2390,0,1939,0.0,98115,0.34698025551684086
11389,920000.0,3,1.75,2480,4000,1.0,0.0,3,8,1240,1240,1948,2014.0,98122,0.62
17267,339000.0,5,2.5,1720,10202,1.5,0.0,3,7,1720,0,1970,0.0,98058,0.16859439325622427
18199,452000.0,3,1.75,1110,9012,1.0,0.0,4,7,1110,0,1966,0.0,98052,0.12316910785619174
15004,310000.0,3,1.75,2130,7140,1.0,0.0,3,8,1580,550,1979,0.0,98023,0.29831932773109243
6767,809000.0,4,1.75,1790,8372,1.0,0.0,4,8,1340,450,1976,,98033,0.21380793119923555
5938,387000.0,3,2.25,1445,1606,2.0,0.0,3,7,1300,145,2003,0.0,98027,0.8997509339975094
10864,238950.0,2,1.0,1190,11400,1.0,0.0,3,7,1190,0,1951,0.0,98178,0.10438596491228071
9193,625000.0,5,1.0,3240,5324,2.0,0.0,3,9,3240,0,2007,,98065,0.608564988730278
15454,175000.0,2,1.0,1410,7000,1.0,0.0,3,7,1410,0,1968,,98055,0.20142857142857143
7840,120000.0,3,1.0,1150,8924,1.0,0.0,3,6,1150,0,1943,0.0,98030,0.12886597938144329
12951,455500.0,3,1.75,2290,19000,1.0,0.0,4,9,1650,640,1973,0.0,98042,0.12052631578947369
3012,219950.0,3,1.5,1070,6601,1.0,0.0,3,6,1070,0,1985,0.0,98002,0.16209665202242085
14243,375000.0,3,2.5,1520,5649,2.0,0.0,4,7,1520,0,1989,0.0,98034,0.26907417241989734
734,347500.0,4,2.5,2156,3562,2.0,0.0,3,9,2156,0,2012,0.0,98030,0.605277933745087
20225,790000.0,3,2.75,2460,3600,2.0,0.0,3,9,2460,0,2007,0.0,98029,0.6833333333333333
6017,700000.0,4,2.5,3270,9650,1.0,0.0,4,9,2320,950,1971,0.0,98166,0.338860103626943
4927,970000.0,4,3.5,3780,20023,2.0,0.0,3,10,3780,0,2001,0.0,98029,0.1887828996653848
11197,445000.0,4,2.0,1470,8395,1.0,0.0,4,7,1470,0,1965,,98008,0.17510422870756404
4156,579100.0,2,1.0,1070,2754,1.0,0.0,3,7,830,240,1924,0.0,98103,0.38852578068264343
15871,449000.0,4,2.0,1560,5220,1.0,0.0,3,7,1560,0,1959,0.0,98115,0.2988505747126437
9852,378000.0,3,2.5,2150,11672,2.0,0.0,3,8,2150,0,2004,0.0,98038,0.18420150788211104
17273,775000.0,3,2.0,2540,7200,1.5,0.0,4,8,1600,940,1905,0.0,98144,0.3527777777777778
14135,664000.0,4,2.5,2390,8432,2.0,0.0,3,9,2390,0,1998,0.0,98074,0.2834440227703985
19872,741500.0,2,2.5,2150,5760,1.0,0.0,3,8,2150,0,2010,0.0,98053,0.3732638888888889
15462,215000.0,4,2.25,1900,9600,1.0,0.0,4,7,1900,0,1967,0.0,98031,0.19791666666666666
12865,284000.0,3,1.0,1080,8214,1.0,0.0,3,7,1080,0,1944,0.0,98133,0.13148283418553688
10031,262000.0,3,2.5,1970,8727,2.0,0.0,3,7,1970,0,1995,0.0,98092,0.22573622092357054
13312,350000.0,3,1.5,1870,9000,1.0,0.0,3,7,1120,750,1923,0.0,98108,0.20777777777777778
14126,2110000.0,3,2.25,3230,17833,2.0,0.0,4,9,3230,0,1973,0.0,98006,0.1811248808388942
17150,800000.0,4,3.0,3520,4895,1.0,0.0,3,8,1980,1540,1954,0.0,98107,0.7191011235955056
17705,572500.0,3,2.25,2030,9791,1.0,0.0,4,8,1500,530,1984,0.0,98059,0.20733326524359105
12613,314950.0,3,2.0,1760,9732,1.0,0.0,3,7,1760,0,1996,,98022,0.1808466913275791
178,269950.0,3,1.5,1950,7560,1.0,0.0,4,7,1320,630,1975,0.0,98022,0.25793650793650796
7467,460000.0,3,1.75,1370,8467,1.0,0.0,4,7,970,400,1972,0.0,98052,0.16180465336010394
4427,375000.0,4,1.75,2190,9225,1.0,0.0,4,7,1250,940,1959,0.0,98028,0.23739837398373984
20509,374500.0,4,2.5,3135,5811,2.0,0.0,3,9,3135,0,2005,0.0,98092,0.5394940629839958
17715,600000.0,2,1.0,2120,6897,1.0,0.0,4,7,1060,1060,1923,0.0,98118,0.3073800202986806
1748,416000.0,3,2.5,1790,11542,1.0,0.0,5,7,1190,600,1969,0.0,98059,0.15508577369606655
12090,592500.0,2,2.0,1870,4751,1.0,0.0,3,8,1870,0,2006,0.0,98053,0.39360134708482425
19015,482000.0,2,1.5,1300,1229,2.0,0.0,3,8,1160,140,2000,0.0,98107,1.0577705451586656
11482,615000.0,3,1.75,1920,4000,1.0,0.0,3,7,1070,850,1950,0.0,98102,0.48
1037,380000.0,4,2.5,2000,6921,2.0,0.0,3,8,2000,0,2003,0.0,98038,0.2889755815633579
5281,241500.0,4,2.5,2500,9654,1.0,0.0,3,8,1830,670,1979,,98023,0.2589600165734411
6788,1900000.0,4,3.25,4130,112521,2.0,0.0,3,11,4130,0,1978,0.0,98005,0.03670425964930991
1347,450000.0,4,1.0,2000,4676,1.5,0.0,3,7,1250,750,1916,1986.0,98118,0.42771599657827203
9838,450000.0,2,2.0,1610,6160,2.0,0.0,4,8,1610,0,1977,0.0,98052,0.26136363636363635
2102,310000.0,3,2.5,1990,3600,2.0,0.0,3,7,1990,0,2004,0.0,98038,0.5527777777777778
13885,574000.0,4,2.5,2980,10179,2.0,0.0,3,9,2980,0,2003,,98038,0.29275960310443067
13387,1820000.0,4,4.5,6380,88714,2.0,0.0,3,12,6380,0,2006,0.0,98029,0.07191649570530018
1736,469000.0,3,1.0,950,4250,1.5,0.0,5,6,950,0,1948,0.0,98122,0.2235294117647059
11521,589000.0,3,2.5,2940,4799,1.0,0.0,3,9,1710,1230,1996,0.0,98033,0.6126276307564076
1345,735000.0,4,3.5,3100,5600,2.0,0.0,3,9,3100,0,2005,0.0,98075,0.5535714285714286
20417,525000.0,3,2.5,1580,1161,2.0,0.0,3,8,1010,570,2008,,98112,1.3608957795004306
6151,742500.0,4,2.5,2620,4400,2.0,0.0,3,9,2620,0,2004,0.0,98029,0.5954545454545455
4215,329500.0,5,1.75,3290,8000,1.0,0.0,3,7,1790,1500,1968,,98030,0.41125
2279,775000.0,4,2.5,2300,6158,2.0,0.0,3,9,2300,0,1999,0.0,98115,0.37349788892497565
7408,1980000.0,6,4.5,4800,9097,2.0,0.0,3,10,3580,1220,2007,0.0,98112,0.5276464768605035
10372,350000.0,3,1.0,1250,9786,1.0,0.0,4,7,1250,0,1969,0.0,98072,0.12773349683220928
7,291850.0,3,1.5,1060,9711,1.0,0.0,3,7,1060,0,1963,0.0,98198,0.10915456698589229
4283,430000.0,3,2.0,1510,7066,1.0,0.0,3,7,1230,280,1973,0.0,98125,0.21369940560430228
7165,1260000.0,4,2.5,3200,7535,2.0,0.0,3,9,3200,0,2006,0.0,98105,0.42468480424684807
1639,835100.0,4,2.5,2380,12573,1.0,0.0,4,9,2380,0,1963,,98005,0.18929452000318142
743,305000.0,3,1.0,1160,9750,1.0,0.0,3,7,1160,0,1967,0.0,98077,0.11897435897435897
8066,270000.0,3,2.0,1510,10215,1.0,0.0,4,7,1510,0,1995,0.0,98022,0.1478218306412139
14800,545000.0,3,2.5,2760,17377,2.0,0.0,3,9,2760,0,2002,0.0,98056,0.15883063819991944
7013,225000.0,3,1.0,990,8012,1.0,0.0,4,7,990,0,1966,0.0,98058,0.12356465302046929
8201,579000.0,3,2.5,3160,286181,2.0,0.0,3,9,3160,0,2002,0.0,98010,0.011041962953515432
20704,287450.0,3,2.5,1440,2500,2.0,0.0,3,7,1440,0,2008,0.0,98146,0.576
11726,700000.0,3,1.75,1990,13000,2.0,0.0,3,9,1990,0,1980,0.0,98028,0.15307692307692308
2713,326500.0,3,1.0,1810,12375,2.0,0.0,3,7,1810,0,1970,0.0,98072,0.14626262626262626
4416,374950.0,4,1.5,1970,14490,1.5,0.0,4,7,1970,0,1963,0.0,98059,0.13595583160800553
4439,812000.0,3,3.25,3240,8338,2.0,0.0,3,9,3240,0,2001,0.0,98074,0.3885823938594387
21108,300000.0,3,2.0,1451,7159,1.0,0.0,3,7,1451,0,2010,,98042,0.2026819388182707
14837,865000.0,4,2.5,2520,4950,2.0,0.0,3,8,2520,0,1906,2002.0,98117,0.509090909090909
3878,265000.0,3,1.0,1122,6554,1.5,0.0,3,5,1122,0,1900,0.0,98118,0.17119316447970706
17036,379400.0,4,1.75,2120,7680,1.0,0.0,4,7,1060,1060,1950,0.0,98177,0.2760416666666667
10250,490000.0,3,1.0,1420,11040,1.0,0.0,4,7,1420,0,1961,0.0,98007,0.1286231884057971
15279,78000.0,2,1.0,780,16344,1.0,0.0,1,5,780,0,1942,,98168,0.04772393538913363
14766,620000.0,4,3.0,2130,6325,1.0,0.0,5,7,1440,690,1948,0.0,98116,0.3367588932806324
12348,488500.0,3,2.0,1710,10959,1.0,0.0,4,7,1030,680,1981,0.0,98033,0.15603613468382152
3424,732350.0,4,2.5,2270,7665,2.0,0.0,3,9,2270,0,1986,0.0,98052,0.29615133724722764
15730,560000.0,3,2.0,2090,15790,1.0,0.0,3,9,2090,0,1992,0.0,98034,0.13236225459151363
6503,305000.0,4,2.75,2030,8600,1.0,0.0,4,7,1230,800,1977,0.0,98042,0.23604651162790696
16216,535000.0,4,2.5,3250,6933,2.0,0.0,3,8,3250,0,2009,0.0,98059,0.4687725371412087
4193,527000.0,6,3.5,3000,8401,1.0,0.0,3,8,1500,1500,1979,0.0,98125,0.35710034519700035
12502,356000.0,2,1.0,920,4095,1.0,0.0,4,6,920,0,1914,,98118,0.22466422466422467
2870,293000.0,4,2.25,2360,6260,2.0,0.0,3,7,2360,0,1998,,98038,0.3769968051118211
19438,780000.0,2,3.25,3000,24004,1.0,0.0,3,10,2410,590,1952,0.0,98005,0.12497917013831028
18033,240000.0,3,1.0,1690,20063,1.5,0.0,4,7,1690,0,1913,0.0,98001,0.08423466081842197
17916,1350000.0,3,2.0,2070,9600,1.0,0.0,3,7,1590,480,1946,0.0,98039,0.215625
11847,410500.0,2,1.0,1110,3943,1.0,0.0,5,6,740,370,1916,0.0,98109,0.28151153943697693
17692,179950.0,4,1.5,1130,5200,1.0,0.0,3,6,1130,0,1968,0.0,98042,0.2173076923076923
6934,225000.0,3,2.0,1610,8400,1.0,0.0,3,8,1610,0,1990,0.0,98022,0.19166666666666668
6145,407450.0,3,2.0,1810,10860,1.0,0.0,3,7,1810,0,1967,0.0,98053,0.16666666666666666
10207,305000.0,2,1.5,800,2142,2.0,0.0,3,7,800,0,2006,0.0,98144,0.3734827264239029
4109,462600.0,3,1.75,1430,11761,1.0,0.0,4,8,1430,0,1964,0.0,98052,0.1215883003145991
7746,460000.0,3,1.5,1870,15685,1.0,0.0,3,7,1470,400,1936,,98133,0.11922218680267772
2557,890000.0,4,2.75,2610,4400,1.0,0.0,5,8,1260,1350,1920,0.0,98122,0.5931818181818181
2459,1700000.0,5,5.0,4930,14649,2.0,0.0,3,11,4160,770,2000,,98040,0.3365417434637177
16761,585000.0,2,1.0,1770,8640,1.5,0.0,3,6,1520,250,1949,0.0,98117,0.2048611111111111
21307,1500000.0,3,3.5,3530,3610,2.0,0.0,3,10,2370,1160,2008,,98103,0.9778393351800554
20580,795000.0,4,2.5,2890,7798,2.0,0.0,3,9,2890,0,2005,0.0,98006,0.37060784816619646
6776,398500.0,4,2.5,2250,6064,2.0,0.0,3,8,2250,0,2005,0.0,98056,0.37104221635883905
679,1150000.0,4,3.5,4370,18361,2.0,0.0,3,11,4370,0,2001,0.0,98065,0.23800446598769132
1359,2200000.0,5,4.25,4640,22703,2.0,1.0,5,8,2860,1780,1952,0.0,98052,0.20437827599876668
7260,469500.0,4,2.75,1930,13041,1.0,0.0,4,8,1180,750,1980,0.0,98072,0.1479947856759451
9233,650000.0,3,1.75,1940,10245,1.0,0.0,3,7,1940,0,1957,0.0,98040,0.18936066373840899
7024,424500.0,4,1.5,1830,6985,1.0,0.0,3,7,1080,750,1967,,98028,0.2619899785254116
5432,342000.0,3,1.0,1260,6826,1.0,0.0,3,6,720,540,1944,0.0,98125,0.18458833870495164
5922,526000.0,2,2.0,1550,2400,1.5,0.0,4,7,1550,0,1900,0.0,98103,0.6458333333333334
19683,689950.0,4,2.75,2520,8433,2.0,0.0,3,8,2520,0,2014,0.0,98125,0.29882604055496265
14864,915000.0,3,2.5,3140,9808,2.0,0.0,3,9,2500,640,2001,0.0,98052,0.3201468189233279
15109,320000.0,2,1.0,1120,5329,1.0,0.0,3,6,750,370,1929,0.0,98126,0.21017076374554325
9740,780000.0,4,2.0,2600,4800,1.0,0.0,3,8,1400,1200,1953,0.0,98119,0.5416666666666666
8431,374900.0,5,2.75,2980,8500,1.0,0.0,3,8,1540,1440,1982,0.0,98032,0.35058823529411764
5230,450000.0,3,1.75,1180,4080,1.0,0.0,4,6,760,420,1928,,98117,0.28921568627450983
6738,333000.0,3,1.0,1620,5040,1.0,0.0,3,7,1120,500,1964,0.0,98118,0.32142857142857145
5492,230000.0,5,2.0,1930,6120,1.5,0.0,3,6,1930,0,1941,1969.0,98146,0.315359477124183
18746,529941.0,3,2.0,1660,10000,1.0,0.0,4,7,1010,650,1961,0.0,98005,0.166
2982,765000.0,3,2.75,2250,9600,2.5,0.0,4,9,1830,420,1909,1991.0,98122,0.234375
2358,234000.0,3,1.0,1040,8122,1.0,0.0,5,7,1040,0,1971,0.0,98198,0.12804727899532134
13267,2000000.0,4,3.25,3910,7500,2.0,0.0,4,11,2550,1360,1933,0.0,98199,0.5213333333333333
21386,325000.0,2,2.5,1050,1609,2.0,0.0,3,7,1050,0,2005,0.0,98144,0.6525792417650714
12016,385000.0,3,1.75,1340,3850,1.0,0.0,4,7,1340,0,1960,0.0,98125,0.34805194805194806
10345,500000.0,3,2.0,1540,3600,1.0,0.0,3,7,890,650,1994,,98122,0.42777777777777776
15376,524950.0,2,2.5,1830,2856,2.0,0.0,3,7,1830,0,2005,0.0,98029,0.6407563025210085
25,233000.0,3,2.0,1710,4697,1.5,0.0,5,6,1710,0,1941,0.0,98002,0.3640621673408559
9220,875000.0,5,2.5,2530,8564,2.0,0.0,4,8,2530,0,1976,0.0,98006,0.29542269967304996
3426,475000.0,3,1.5,1640,2720,1.5,0.0,3,8,1640,0,1929,0.0,98115,0.6029411764705882
16429,800000.0,2,1.0,1570,5000,1.5,0.0,4,8,1570,0,1924,0.0,98144,0.314
7138,410000.0,4,2.5,2240,4447,2.0,0.0,3,7,2240,0,2006,0.0,98059,0.50371036653924
13198,395000.0,3,2.5,2300,8938,2.0,0.0,3,9,2300,0,1989,0.0,98031,0.25732826135600806
21029,518380.0,4,2.5,2810,4500,2.0,0.0,3,9,2810,0,2014,0.0,98038,0.6244444444444445
11432,340000.0,5,1.0,1120,9022,1.5,0.0,4,7,1120,0,1962,0.0,98034,0.12414098869430282
14607,350000.0,3,2.5,1860,21876,2.0,0.0,3,8,1860,0,1992,0.0,98014,0.0850246845858475
6227,2200000.0,5,4.75,5990,10450,2.0,1.0,3,11,4050,1940,2002,0.0,98027,0.5732057416267943
12341,275000.0,3,1.5,1060,6954,1.0,0.0,4,6,1060,0,1983,0.0,98106,0.15243025596778834
14211,142500.0,4,0.75,1440,13300,1.0,0.0,3,6,1440,0,1948,,98166,0.10827067669172932
14570,410000.0,3,1.0,1410,5000,1.0,0.0,3,6,980,430,1925,0.0,98116,0.282
7983,954500.0,3,2.25,2440,9689,1.0,0.0,4,8,1830,610,1974,0.0,98008,0.25183197440396327
10921,324000.0,3,1.0,1160,7202,1.0,0.0,4,7,1160,0,1957,0.0,98133,0.16106637045265204
19306,478000.0,2,2.0,1200,1867,1.0,0.0,3,7,600,600,1924,1998.0,98109,0.6427423674343867
9605,215000.0,3,1.0,980,5600,1.0,0.0,2,6,980,0,1949,0.0,98106,0.175
18728,489000.0,4,2.0,2120,11479,1.0,0.0,4,7,1060,1060,1940,0.0,98125,0.18468507709730814
20286,775950.0,4,2.5,2970,4400,2.0,0.0,3,8,2970,0,2014,0.0,98052,0.675
5185,772650.0,4,2.5,2660,10800,1.0,0.0,3,7,2660,0,1955,2014.0,98005,0.2462962962962963
3344,641250.0,3,2.5,2220,2550,3.0,0.0,3,10,2220,0,1990,0.0,98117,0.8705882352941177
1181,875000.0,3,3.5,3250,6000,2.0,0.0,3,10,2500,750,2001,0.0,98136,0.5416666666666666
12530,940000.0,4,2.25,1890,5940,1.0,0.0,3,9,1470,420,1963,0.0,98112,0.3181818181818182
5226,635000.0,3,2.5,3610,26359,1.0,0.0,3,8,1950,1660,1998,0.0,98053,0.13695511969346333
5754,580000.0,3,2.5,2150,7484,2.0,0.0,3,8,2150,0,1988,,98074,0.2872795296632817
12123,229000.0,1,1.0,600,3720,1.0,0.0,3,6,600,0,1920,0.0,98106,0.16129032258064516
16202,315000.0,3,2.0,1770,9685,1.0,0.0,3,5,1770,0,1948,0.0,98166,0.18275684047496127
11231,640000.0,3,3.5,1740,1975,2.0,0.0,3,8,1310,430,1998,0.0,98122,0.8810126582278481
1469,1330000.0,5,3.0,3340,10796,1.0,0.0,3,9,2120,1220,1964,1990.0,98040,0.30937384216376435
21051,300000.0,3,2.5,1330,1200,3.0,0.0,3,7,1330,0,2002,0.0,98133,1.1083333333333334
2921,350000.0,4,1.0,1170,8147,1.5,0.0,3,6,1170,0,1959,0.0,98125,0.1436111452068246
2093,800000.0,4,2.0,2130,2800,1.0,0.0,5,7,1070,1060,1922,,98103,0.7607142857142857
16254,1620000.0,4,2.25,2350,17709,2.0,0.0,4,9,2350,0,1977,,98039,0.13270088655485912
12745,505000.0,4,2.5,3170,5340,2.0,0.0,3,7,3170,0,2000,0.0,98059,0.5936329588014981
13466,920000.0,3,2.25,3650,5353,2.0,0.0,4,7,2200,1450,1947,0.0,98144,0.6818606388940781
3822,856000.0,5,3.25,3620,5500,2.0,0.0,3,9,3620,0,2003,0.0,98029,0.6581818181818182
6040,245000.0,4,2.0,1830,10416,1.0,0.0,3,7,1370,460,1958,0.0,98146,0.17569124423963134
7143,255000.0,2,1.0,960,20954,1.0,0.0,3,7,960,0,1977,0.0,98045,0.045814641595876684
19012,623000.0,3,1.75,2050,16313,1.0,0.0,2,8,2050,0,1973,0.0,98040,0.12566664623306564
14966,935000.0,5,4.5,4230,9701,2.0,0.0,3,10,4230,0,1999,0.0,98006,0.43603752190495826
20469,496800.0,4,2.25,1850,2340,2.5,0.0,3,8,1850,0,2014,,98126,0.7905982905982906
4114,910000.0,4,2.75,4190,38912,1.0,0.0,4,9,2040,2150,1965,,98005,0.10767886513157894
19970,1470000.0,4,2.5,2800,4000,2.0,0.0,3,9,2800,0,2011,0.0,98103,0.7
9977,716500.0,4,2.5,3290,6465,2.0,0.0,3,9,3290,0,2002,0.0,98075,0.5088940448569219
6059,525000.0,4,2.5,2740,12106,1.0,0.0,3,8,1980,760,1992,0.0,98133,0.22633404923178588
477,438924.0,3,1.5,1050,4590,1.0,0.0,3,7,850,200,1949,0.0,98115,0.22875816993464052
10412,695000.0,4,2.5,2790,6540,2.0,0.0,3,9,2790,0,1999,0.0,98074,0.42660550458715596
16879,125000.0,3,1.0,1230,4800,1.5,0.0,1,6,1230,0,1916,0.0,98117,0.25625
19328,359000.0,3,1.75,2200,11520,1.0,0.0,4,7,2200,0,1952,0.0,98133,0.1909722222222222
17120,299000.0,3,1.75,1910,17003,1.5,0.0,4,8,1910,0,1963,0.0,98001,0.11233311768511439
19031,925000.0,3,2.75,3280,10558,1.0,0.0,4,9,2040,1240,1979,0.0,98006,0.3106648986550483
4258,300000.0,4,1.0,1370,8499,1.0,0.0,3,7,1370,0,1949,0.0,98155,0.16119543475703024
14677,438000.0,3,1.75,1990,9885,1.0,0.0,4,7,1030,960,1978,,98052,0.2013151239251391
419,1550000.0,5,4.25,6070,171626,2.0,0.0,3,12,6070,0,1999,0.0,98024,0.03536760164543834
13676,362764.0,3,2.0,1460,4350,2.0,0.0,3,7,1460,0,2008,0.0,98053,0.335632183908046
6985,708000.0,5,3.25,3060,11778,2.0,0.0,3,8,3060,0,2004,0.0,98034,0.2598064187468161
21096,542300.0,3,2.25,1580,1487,3.0,0.0,3,9,1580,0,2013,0.0,98199,1.062542030934768
2217,398000.0,4,2.5,2820,5510,2.0,0.0,3,9,2820,0,2005,,98038,0.5117967332123412
12606,500000.0,4,2.5,2900,5760,1.0,0.0,4,8,1660,1240,1959,0.0,98118,0.5034722222222222
16892,237600.0,2,1.0,1370,11584,1.0,0.0,4,6,1370,0,1950,0.0,98198,0.11826657458563536
16406,352750.0,2,1.75,1060,1241,2.0,0.0,3,7,960,100,2008,0.0,98144,0.8541498791297341
5528,530000.0,3,1.75,1660,4800,1.0,0.0,3,7,960,700,1941,,98116,0.3458333333333333
10255,217500.0,3,1.0,1040,9750,1.0,0.0,3,7,1040,0,1959,0.0,98188,0.10666666666666667
3670,281000.0,3,1.75,1350,8737,1.0,0.0,3,7,1350,0,1966,,98188,0.15451527984434016
5074,656000.0,2,2.5,2270,1763,3.0,0.0,3,7,1820,450,2009,0.0,98052,1.2875779920589903
8273,359950.0,3,2.75,2540,8604,2.0,0.0,3,8,2540,0,1991,0.0,98092,0.2952115295211529
10443,350000.0,3,2.5,1630,5996,2.0,0.0,3,7,1630,0,1986,0.0,98055,0.27184789859906605
1653,365000.0,3,1.5,1300,12240,1.0,0.0,3,7,1300,0,1963,0.0,98028,0.10620915032679738
14180,950000.0,4,2.25,2770,5320,2.0,0.0,3,9,2440,330,2013,0.0,98136,0.5206766917293233
10505,313000.0,3,1.0,1510,10369,1.0,0.0,4,7,1010,500,1968,0.0,98059,0.14562638634390973
15199,1300000.0,4,1.75,2610,21600,1.0,0.0,4,8,2610,0,1966,0.0,98004,0.12083333333333333
10217,254000.0,3,2.5,1560,10608,2.0,0.0,3,7,1560,0,1994,0.0,98042,0.14705882352941177
13257,964000.0,3,2.5,3630,9475,2.0,0.0,3,11,3630,0,1999,0.0,98074,0.38311345646437994
7933,760000.0,3,1.5,1170,7645,1.0,0.0,4,7,1170,0,1955,0.0,98004,0.15304120340091562
10353,536500.0,4,1.75,2000,4000,1.5,0.0,5,7,1450,550,1926,0.0,98126,0.5
